BlockHeight,Time,TxID,Type,Address,Amount_BTC
200000,2012-09-22 14:45:59,f3925e3beee9544553e51bdea74d2d206dbacfc67108119b947a6baa157dbc28,OUTPUT,13Td24jZR11xNDswgPtw9qqVGzZDpYdnYN,25.51
200000,2012-09-22 14:45:59,26484eee478e25cc5ffd4dec67903df8c8dde4893ff17cc407cb87540cb0fa3b,INPUT,1JABrtrcqXzKyrYjb5kPHy9az8UHazpuQW,22.770077
200000,2012-09-22 14:45:59,26484eee478e25cc5ffd4dec67903df8c8dde4893ff17cc407cb87540cb0fa3b,OUTPUT,1PeLV2LW4TMXEfv2iQguvpUNqcoA5mKMts,22.759577
200000,2012-09-22 14:45:59,26484eee478e25cc5ffd4dec67903df8c8dde4893ff17cc407cb87540cb0fa3b,OUTPUT,1DxZ2LukiFcaJWwdMRMY7uRdM1pQsfJC1,0.01
200000,2012-09-22 14:45:59,e66248a2b2dadc2974674d97ae279fbb86858bc1b64d42c9306e81c2c97a9cf2,INPUT,17n5VdVLdTVMr1JRD1i9519zukzgsA1Ehc,5.0
200000,2012-09-22 14:45:59,e66248a2b2dadc2974674d97ae279fbb86858bc1b64d42c9306e81c2c97a9cf2,OUTPUT,1B6YV8CCTpPp6tKmiJUVnc3ofjgbq4KYUZ,4.7995
200000,2012-09-22 14:45:59,e66248a2b2dadc2974674d97ae279fbb86858bc1b64d42c9306e81c2c97a9cf2,OUTPUT,1MBxFMnep2BHzdnrzGn3puCinEk9dxHQ5k,0.2
200000,2012-09-22 14:45:59,2c3dd00213334ca8335f52212c14fef7816115a57c387480acae9418e5d0fd59,INPUT,1B6YV8CCTpPp6tKmiJUVnc3ofjgbq4KYUZ,4.7995
200000,2012-09-22 14:45:59,2c3dd00213334ca8335f52212c14fef7816115a57c387480acae9418e5d0fd59,OUTPUT,1AtrBm3cjqDybc1MXcQ6T5o6EMk4ogeWrq,4.299
200000,2012-09-22 14:45:59,2c3dd00213334ca8335f52212c14fef7816115a57c387480acae9418e5d0fd59,OUTPUT,1EjsdQ8zk6SHoGRhZFZTc5Jq7CprBNBS32,0.5
200000,2012-09-22 14:45:59,2717121ee8395e65890d563ef1d7738159d9c75969b69ab16a634018de74b952,INPUT,1AtrBm3cjqDybc1MXcQ6T5o6EMk4ogeWrq,4.299
200000,2012-09-22 14:45:59,2717121ee8395e65890d563ef1d7738159d9c75969b69ab16a634018de74b952,OUTPUT,1Kv8dkha7XXjLg1vLPpAPpAY2NcqQGuayq,3.7985
200000,2012-09-22 14:45:59,2717121ee8395e65890d563ef1d7738159d9c75969b69ab16a634018de74b952,OUTPUT,1HDvAhjkB5WEjBfN4Ly7VQeSu9B5uNMeez,0.5
200000,2012-09-22 14:45:59,dc3ad67e5ae1efa6bae04357bd9cb68233d4122afe18ea30e5b878ca563c9dfa,INPUT,1Kv8dkha7XXjLg1vLPpAPpAY2NcqQGuayq,3.7985
200000,2012-09-22 14:45:59,dc3ad67e5ae1efa6bae04357bd9cb68233d4122afe18ea30e5b878ca563c9dfa,OUTPUT,14A4wKSDGCWmCg9ka7Bqze6SsXASS3kqrw,3.298
200000,2012-09-22 14:45:59,dc3ad67e5ae1efa6bae04357bd9cb68233d4122afe18ea30e5b878ca563c9dfa,OUTPUT,19Fxn2fhEdpmWpxPUomKQk2XjhfrSQRT8T,0.5
200000,2012-09-22 14:45:59,c691c7f370212001c0813ecec7afbdecda278e0766558b73b5822a9ffdd3eaa0,INPUT,17n5VdVLdTVMr1JRD1i9519zukzgsA1Ehc,5.0
200000,2012-09-22 14:45:59,c691c7f370212001c0813ecec7afbdecda278e0766558b73b5822a9ffdd3eaa0,OUTPUT,12t5NSsuZt6uK8bjKFCQiQ6TssB1yr8amP,4.7995
200000,2012-09-22 14:45:59,c691c7f370212001c0813ecec7afbdecda278e0766558b73b5822a9ffdd3eaa0,OUTPUT,12EYx9joyUBVp4zuNXcF7PvN4LThNwiDRM,0.2
200000,2012-09-22 14:45:59,2e7f3326e03f918b9f21846bc4d4e816e6bae8f7cc780a00318cc31ef9babe26,INPUT,1Eah2rZxJuKzZkmJPZSGKoe3pfy9NLrjGv,0.08899978
200000,2012-09-22 14:45:59,2e7f3326e03f918b9f21846bc4d4e816e6bae8f7cc780a00318cc31ef9babe26,OUTPUT,12jBtqb8hgyB8NxBudRx9ikc3xsfJe6Tpm,0.08849977
200000,2012-09-22 14:45:59,2e7f3326e03f918b9f21846bc4d4e816e6bae8f7cc780a00318cc31ef9babe26,OUTPUT,18qytesyBDc82s4ZDQPPqy1iNrqagN3ybC,1e-08
200000,2012-09-22 14:45:59,7cbe075a19934d4cd2dd86e45edbe2dc02c06ac9295e5fa84f85e219a145f05b,INPUT,17kpk4qwMyonXVq5bXYuZkix6Y4EfWpdyX,0.0343635
200000,2012-09-22 14:45:59,7cbe075a19934d4cd2dd86e45edbe2dc02c06ac9295e5fa84f85e219a145f05b,OUTPUT,15gHcSHQm3vY2vZxiDy2AZPCa7CEbfjHuA,0.033838
200000,2012-09-22 14:45:59,7cbe075a19934d4cd2dd86e45edbe2dc02c06ac9295e5fa84f85e219a145f05b,OUTPUT,1ACTjRT8dSCfm4s5ApXA2bn2rZJkUwedqE,2.55e-05
200000,2012-09-22 14:45:59,2980187b6dca90bcccf1944aa25abae1e93ab0d59400447ea76cc550a96824eb,INPUT,15FM69MQCg34c41hfZyv45qySAa5AsGoCy,2.26758635
200000,2012-09-22 14:45:59,2980187b6dca90bcccf1944aa25abae1e93ab0d59400447ea76cc550a96824eb,OUTPUT,14p5gMMFUSVgC3QymCztBShmAecziBgpMt,2.06708635
200000,2012-09-22 14:45:59,2980187b6dca90bcccf1944aa25abae1e93ab0d59400447ea76cc550a96824eb,OUTPUT,121YDitMrRicjjije7cCbdnCpB3sxQUJkK,0.2
200000,2012-09-22 14:45:59,630819ec01cab39e1915175f642ffc476c57836d6e63b95877d63401412f3d0a,INPUT,14p5gMMFUSVgC3QymCztBShmAecziBgpMt,2.06708635
200000,2012-09-22 14:45:59,630819ec01cab39e1915175f642ffc476c57836d6e63b95877d63401412f3d0a,OUTPUT,173sooJNBwEvuHPgGHMpsy4Gh8CjUjcsL5,1.56658635
200000,2012-09-22 14:45:59,630819ec01cab39e1915175f642ffc476c57836d6e63b95877d63401412f3d0a,OUTPUT,1PM25b8vQbkxsBPq8S7eY3xGoKxUdDuQdB,0.5
200000,2012-09-22 14:45:59,61e431583b58a29ea657d5bc680b017178a23fe02117b739bf598808e776c8e0,INPUT,14A4wKSDGCWmCg9ka7Bqze6SsXASS3kqrw,3.298
200000,2012-09-22 14:45:59,61e431583b58a29ea657d5bc680b017178a23fe02117b739bf598808e776c8e0,OUTPUT,1Jjn5fDEDB1q5MDbo1kkwFteLxDVMe1vo2,2.7975
200000,2012-09-22 14:45:59,61e431583b58a29ea657d5bc680b017178a23fe02117b739bf598808e776c8e0,OUTPUT,14Z25jD66NMvVJxyFvtjQ6LXfe2VmuMRBh,0.5
200000,2012-09-22 14:45:59,9044f0576b0cc1d3753df7034498fc3cf121851fca040eac37e10542a5d3b2d1,INPUT,173sooJNBwEvuHPgGHMpsy4Gh8CjUjcsL5,1.56658635
200000,2012-09-22 14:45:59,9044f0576b0cc1d3753df7034498fc3cf121851fca040eac37e10542a5d3b2d1,OUTPUT,1EP4EAqFx47wiTzCJNACJ24GRRnbisWVvd,0.56608635
200000,2012-09-22 14:45:59,9044f0576b0cc1d3753df7034498fc3cf121851fca040eac37e10542a5d3b2d1,OUTPUT,1CRtUoXnv6AQpv4LAATvbKhnANKGeW1rsi,1.0
200000,2012-09-22 14:45:59,cc45e26fffe9f1b1f07c3c0576d36bbf80c31b329bc74b7093f40083709dfab7,INPUT,1Jjn5fDEDB1q5MDbo1kkwFteLxDVMe1vo2,2.7975
200000,2012-09-22 14:45:59,cc45e26fffe9f1b1f07c3c0576d36bbf80c31b329bc74b7093f40083709dfab7,OUTPUT,17KoNXe6siG4Eyc2AstG9XVWRz48BUajnL,2.297
200000,2012-09-22 14:45:59,cc45e26fffe9f1b1f07c3c0576d36bbf80c31b329bc74b7093f40083709dfab7,OUTPUT,1JZ5p334Hkv5DjJHZcL7k7LJVUhQn7S3BH,0.5
200000,2012-09-22 14:45:59,67c2fd48532d6c7120788d974bdb388b2ed0b06de6ed413cd34adb26006e087a,INPUT,17KoNXe6siG4Eyc2AstG9XVWRz48BUajnL,2.297
200000,2012-09-22 14:45:59,67c2fd48532d6c7120788d974bdb388b2ed0b06de6ed413cd34adb26006e087a,OUTPUT,15xoBcEyHNtWy6Qumck8WRpxx8Jq4zUrZq,2.0965
200000,2012-09-22 14:45:59,67c2fd48532d6c7120788d974bdb388b2ed0b06de6ed413cd34adb26006e087a,OUTPUT,16pcddk8c6MFKyQvL2NvuWEguGw1R8B3VL,0.2
200000,2012-09-22 14:45:59,9ee97802a736ed7a431f7dc7e1cae4389d056c2820c0667c5ee2af17d00fd35a,INPUT,1EP4EAqFx47wiTzCJNACJ24GRRnbisWVvd,0.56608635
200000,2012-09-22 14:45:59,9ee97802a736ed7a431f7dc7e1cae4389d056c2820c0667c5ee2af17d00fd35a,OUTPUT,18zctmsz48GketCg6Ja9uGcCbfPytJaVGT,0.36558635
200000,2012-09-22 14:45:59,9ee97802a736ed7a431f7dc7e1cae4389d056c2820c0667c5ee2af17d00fd35a,OUTPUT,179eMNgHehA9Y5WQiU8p5xdFmLrGxq5Kqy,0.2
200000,2012-09-22 14:45:59,97bdce7757c1b9247e254aa77d053b99079dc59e2bef839d04f38301b0fc9a45,INPUT,18zctmsz48GketCg6Ja9uGcCbfPytJaVGT,0.36558635
200000,2012-09-22 14:45:59,97bdce7757c1b9247e254aa77d053b99079dc59e2bef839d04f38301b0fc9a45,OUTPUT,19buMtSUnqY5hCqQaNjjE4g9w7vZyLuDnz,0.16508635
200000,2012-09-22 14:45:59,97bdce7757c1b9247e254aa77d053b99079dc59e2bef839d04f38301b0fc9a45,OUTPUT,1AkCEdjP5sVEkzpMGeiCYXK6VuDKfH1of8,0.2
200000,2012-09-22 14:45:59,193f7b2c096482ef7fc073ed44c984d3de743327e005768664f1688cf2863ae0,INPUT,1FiFqeQHb6CP7Qc9t4S4nmTQaHUegm9m6,0.26905604
200000,2012-09-22 14:45:59,193f7b2c096482ef7fc073ed44c984d3de743327e005768664f1688cf2863ae0,OUTPUT,1NFNc8KMurRa8hVYseujs2mtdUxg5b7pXy,0.22270095
200000,2012-09-22 14:45:59,193f7b2c096482ef7fc073ed44c984d3de743327e005768664f1688cf2863ae0,OUTPUT,1HSxr1cRmRxdG9zTY269dVAXLijZ7Y1dy8,0.04585509
200000,2012-09-22 14:45:59,31da0545abfb0cd652f78ba8560f7a521630e9014901b6bd84c0e91705f6a4f6,INPUT,1Mr7ZkEKJmu2BKzZxmeuxH4BK2foZC5hm,0.11930784
200000,2012-09-22 14:45:59,31da0545abfb0cd652f78ba8560f7a521630e9014901b6bd84c0e91705f6a4f6,OUTPUT,1dice8EMZmqKvrGE4Qc9bUFf9PX3xaYDp,0.002
200000,2012-09-22 14:45:59,31da0545abfb0cd652f78ba8560f7a521630e9014901b6bd84c0e91705f6a4f6,OUTPUT,1Mr7ZkEKJmu2BKzZxmeuxH4BK2foZC5hm,0.11680784
200000,2012-09-22 14:45:59,fac7d5fe2a2a8f26134b8cec937dcc0b8f4590e8f56390b8f817f930645a0e70,INPUT,1Mr7ZkEKJmu2BKzZxmeuxH4BK2foZC5hm,0.06915392
200000,2012-09-22 14:45:59,fac7d5fe2a2a8f26134b8cec937dcc0b8f4590e8f56390b8f817f930645a0e70,OUTPUT,1dice8EMZmqKvrGE4Qc9bUFf9PX3xaYDp,0.04
200000,2012-09-22 14:45:59,fac7d5fe2a2a8f26134b8cec937dcc0b8f4590e8f56390b8f817f930645a0e70,OUTPUT,1Mr7ZkEKJmu2BKzZxmeuxH4BK2foZC5hm,0.02865392
200000,2012-09-22 14:45:59,6da0667c0f712794257ead7618a9f46b1fe91c7dfd24c9cb3ebb50a75a5ba19b,INPUT,1Mr7ZkEKJmu2BKzZxmeuxH4BK2foZC5hm,0.02805772
200000,2012-09-22 14:45:59,6da0667c0f712794257ead7618a9f46b1fe91c7dfd24c9cb3ebb50a75a5ba19b,OUTPUT,1dice8EMZmqKvrGE4Qc9bUFf9PX3xaYDp,0.002
200000,2012-09-22 14:45:59,6da0667c0f712794257ead7618a9f46b1fe91c7dfd24c9cb3ebb50a75a5ba19b,OUTPUT,1Mr7ZkEKJmu2BKzZxmeuxH4BK2foZC5hm,0.02555772
200000,2012-09-22 14:45:59,5c8d7435bbc95771a01ef700e498b59a0f4e5cb95605c1e9a94a2c21f5d09727,INPUT,1Mr7ZkEKJmu2BKzZxmeuxH4BK2foZC5hm,0.03862216
200000,2012-09-22 14:45:59,5c8d7435bbc95771a01ef700e498b59a0f4e5cb95605c1e9a94a2c21f5d09727,OUTPUT,1dice8EMZmqKvrGE4Qc9bUFf9PX3xaYDp,0.02
200000,2012-09-22 14:45:59,5c8d7435bbc95771a01ef700e498b59a0f4e5cb95605c1e9a94a2c21f5d09727,OUTPUT,1Mr7ZkEKJmu2BKzZxmeuxH4BK2foZC5hm,0.01812216
200000,2012-09-22 14:45:59,10858d573ace739f1e05f47f62316c9a5a2612d0c79da365db9186ff5f6d6c2e,INPUT,1Mr7ZkEKJmu2BKzZxmeuxH4BK2foZC5hm,0.03080784
200000,2012-09-22 14:45:59,10858d573ace739f1e05f47f62316c9a5a2612d0c79da365db9186ff5f6d6c2e,OUTPUT,1dice8EMZmqKvrGE4Qc9bUFf9PX3xaYDp,0.01
200000,2012-09-22 14:45:59,10858d573ace739f1e05f47f62316c9a5a2612d0c79da365db9186ff5f6d6c2e,OUTPUT,1Mr7ZkEKJmu2BKzZxmeuxH4BK2foZC5hm,0.02030784
200000,2012-09-22 14:45:59,ac4d38f2b7c83623afd05498695b674bcf6fb11da3fdd7df242c1e7fb43c83d6,INPUT,1Mr7ZkEKJmu2BKzZxmeuxH4BK2foZC5hm,0.03059844
200000,2012-09-22 14:45:59,ac4d38f2b7c83623afd05498695b674bcf6fb11da3fdd7df242c1e7fb43c83d6,OUTPUT,1dice8EMZmqKvrGE4Qc9bUFf9PX3xaYDp,0.02
200000,2012-09-22 14:45:59,ac4d38f2b7c83623afd05498695b674bcf6fb11da3fdd7df242c1e7fb43c83d6,OUTPUT,1Mr7ZkEKJmu2BKzZxmeuxH4BK2foZC5hm,0.01009844
200000,2012-09-22 14:45:59,177d25eed07a7e028fdf0c59f4010f3272af0be20993940d9017bfdd3c101efa,INPUT,1Mr7ZkEKJmu2BKzZxmeuxH4BK2foZC5hm,0.01953848
200000,2012-09-22 14:45:59,177d25eed07a7e028fdf0c59f4010f3272af0be20993940d9017bfdd3c101efa,OUTPUT,1dice8EMZmqKvrGE4Qc9bUFf9PX3xaYDp,0.002
200000,2012-09-22 14:45:59,177d25eed07a7e028fdf0c59f4010f3272af0be20993940d9017bfdd3c101efa,OUTPUT,1Mr7ZkEKJmu2BKzZxmeuxH4BK2foZC5hm,0.01703848
200000,2012-09-22 14:45:59,cde23b0dd66ef138ef6d0d56d9f573b2d961858418b7ba38c4b9f3d928bc2d1f,INPUT,1Mr7ZkEKJmu2BKzZxmeuxH4BK2foZC5hm,0.00350769
200000,2012-09-22 14:45:59,cde23b0dd66ef138ef6d0d56d9f573b2d961858418b7ba38c4b9f3d928bc2d1f,OUTPUT,1dice8EMZmqKvrGE4Qc9bUFf9PX3xaYDp,0.002
200000,2012-09-22 14:45:59,cde23b0dd66ef138ef6d0d56d9f573b2d961858418b7ba38c4b9f3d928bc2d1f,OUTPUT,1Mr7ZkEKJmu2BKzZxmeuxH4BK2foZC5hm,0.00100769
200000,2012-09-22 14:45:59,8e90641238ec2c7d7aa7f6f370eda8128440214a471e29d2ab524dec9c666361,INPUT,1dice97ECuByXAvqXpaYzSaQuPVvrtmz6,3.2
200000,2012-09-22 14:45:59,8e90641238ec2c7d7aa7f6f370eda8128440214a471e29d2ab524dec9c666361,OUTPUT,18UUkKRmyH7WQBFwrMkxoAp1Bo99aP7vvJ,0.0155
200000,2012-09-22 14:45:59,8e90641238ec2c7d7aa7f6f370eda8128440214a471e29d2ab524dec9c666361,OUTPUT,17NKcZNXqAbxWsTwB1UJHjc9mQG3yjGALA,3.184
200000,2012-09-22 14:45:59,43083bf36072469e565106017044b33b94172d85103608bd86a1a4391ce528bc,INPUT,1dice8EMZmqKvrGE4Qc9bUFf9PX3xaYDp,0.5
200000,2012-09-22 14:45:59,43083bf36072469e565106017044b33b94172d85103608bd86a1a4391ce528bc,OUTPUT,1LpvHbEcJ8SqHUp45mDC8WxHi4sYwisvdg,0.002
200000,2012-09-22 14:45:59,43083bf36072469e565106017044b33b94172d85103608bd86a1a4391ce528bc,OUTPUT,1HZHBnH2FbHNWieMxAh4xBPfgfuxW15UPt,0.4975
200000,2012-09-22 14:45:59,8e637f72c5725ce59dce89b97b0b5b041b7691e8af114ca02e5e05341bc86c2b,INPUT,1dice97ECuByXAvqXpaYzSaQuPVvrtmz6,1.25
200000,2012-09-22 14:45:59,8e637f72c5725ce59dce89b97b0b5b041b7691e8af114ca02e5e05341bc86c2b,OUTPUT,1FBv3uaSxgD4gTFYJhPn252uUEeavuvaqZ,0.00575
200000,2012-09-22 14:45:59,8e637f72c5725ce59dce89b97b0b5b041b7691e8af114ca02e5e05341bc86c2b,OUTPUT,1DpsR91YmHUDTtiuH1pPCuG3RqAkmg6YKB,1.24375
200000,2012-09-22 14:45:59,a485ff25b40dfe9f6a14e3c54a5a6c332cd8d5f1ed5a3203d34f651a148bae4c,INPUT,1dice97ECuByXAvqXpaYzSaQuPVvrtmz6,0.65
200000,2012-09-22 14:45:59,a485ff25b40dfe9f6a14e3c54a5a6c332cd8d5f1ed5a3203d34f651a148bae4c,OUTPUT,1DgiCvezP5Qia19DBQ8oHh7RA29eeJfBAK,0.00275
200000,2012-09-22 14:45:59,a485ff25b40dfe9f6a14e3c54a5a6c332cd8d5f1ed5a3203d34f651a148bae4c,OUTPUT,17NKcZNXqAbxWsTwB1UJHjc9mQG3yjGALA,0.64675
200000,2012-09-22 14:45:59,f51b9008c9e27564adc7c7c9dc8147df5c3d53736af5df14bd42877630513bcb,INPUT,1Mr7ZkEKJmu2BKzZxmeuxH4BK2foZC5hm,0.11680784
200000,2012-09-22 14:45:59,f51b9008c9e27564adc7c7c9dc8147df5c3d53736af5df14bd42877630513bcb,OUTPUT,1dice8EMZmqKvrGE4Qc9bUFf9PX3xaYDp,0.08
200000,2012-09-22 14:45:59,f51b9008c9e27564adc7c7c9dc8147df5c3d53736af5df14bd42877630513bcb,OUTPUT,1Mr7ZkEKJmu2BKzZxmeuxH4BK2foZC5hm,0.03630784
200000,2012-09-22 14:45:59,27baf773215adac957b110551ac61a168a864a9c6b730f43c19c859f4ceb9c35,INPUT,1dice8EMZmqKvrGE4Qc9bUFf9PX3xaYDp,0.002
200000,2012-09-22 14:45:59,27baf773215adac957b110551ac61a168a864a9c6b730f43c19c859f4ceb9c35,OUTPUT,1Mr7ZkEKJmu2BKzZxmeuxH4BK2foZC5hm,1e-08
200000,2012-09-22 14:45:59,27baf773215adac957b110551ac61a168a864a9c6b730f43c19c859f4ceb9c35,OUTPUT,1L4EThM6x3Rd2PjNbs1U136FpMq4Gmo3fJ,0.00149999
200000,2012-09-22 14:45:59,888ccb587b8d51558662b1f2351cdc0d9317bd03deb679dd53c1ee6164103de7,INPUT,1BdGfeX98MdzJospn52xeaGwzpEcgRe1Z4,24.72591826
200000,2012-09-22 14:45:59,888ccb587b8d51558662b1f2351cdc0d9317bd03deb679dd53c1ee6164103de7,OUTPUT,12sXgGhpgiDrySN1nfuJdwnnFPTi9133Y8,21.72626072
200000,2012-09-22 14:45:59,888ccb587b8d51558662b1f2351cdc0d9317bd03deb679dd53c1ee6164103de7,OUTPUT,1LqiRDXyJrDp8SQcmMBuBNNaP9YKRooy7n,2.99915754
200000,2012-09-22 14:45:59,fca60dec19d9230851346668e1c409e78bc1bf6bfd1f5712d5f71c41e397f536,INPUT,1H5DfbDtCnKUdke9xH9svwwxqga41Z5xbz,0.07697677
200000,2012-09-22 14:45:59,fca60dec19d9230851346668e1c409e78bc1bf6bfd1f5712d5f71c41e397f536,OUTPUT,1dice8EMZmqKvrGE4Qc9bUFf9PX3xaYDp,0.003
200000,2012-09-22 14:45:59,fca60dec19d9230851346668e1c409e78bc1bf6bfd1f5712d5f71c41e397f536,OUTPUT,1H5DfbDtCnKUdke9xH9svwwxqga41Z5xbz,0.07347677
200000,2012-09-22 14:45:59,d4aaaade98d3f8a3c59d440f9e54e60d8ddf2d9ee8d04e800a23b5ddba980473,INPUT,19SCC6bVafZ4nyqdy2Z174AvbciHRixfQ5,0.02529824
200000,2012-09-22 14:45:59,d4aaaade98d3f8a3c59d440f9e54e60d8ddf2d9ee8d04e800a23b5ddba980473,OUTPUT,1Pndt6BusEqGQFqBJCRnFLWUiWPGd9QzD3,0.01479824
200000,2012-09-22 14:45:59,d4aaaade98d3f8a3c59d440f9e54e60d8ddf2d9ee8d04e800a23b5ddba980473,OUTPUT,1dice8EMZmqKvrGE4Qc9bUFf9PX3xaYDp,0.01
200000,2012-09-22 14:45:59,3a4c7eef6d771b632ba8301650e7f208856c825b9a32c82e2477e9d7c6c0f5a6,INPUT,1H5DfbDtCnKUdke9xH9svwwxqga41Z5xbz,0.01804629
200000,2012-09-22 14:45:59,3a4c7eef6d771b632ba8301650e7f208856c825b9a32c82e2477e9d7c6c0f5a6,OUTPUT,1dice8EMZmqKvrGE4Qc9bUFf9PX3xaYDp,0.003
200000,2012-09-22 14:45:59,3a4c7eef6d771b632ba8301650e7f208856c825b9a32c82e2477e9d7c6c0f5a6,OUTPUT,1H5DfbDtCnKUdke9xH9svwwxqga41Z5xbz,0.01454629
200000,2012-09-22 14:45:59,79c6031881f4fb7efd242084211ce56188fb8b5e46345707c2ea69f159d2cfc4,INPUT,1FWmMRkzt3K334Vq2VEmCXgPZVSxvujCvD,61.97264239
200000,2012-09-22 14:45:59,79c6031881f4fb7efd242084211ce56188fb8b5e46345707c2ea69f159d2cfc4,OUTPUT,1QDsvB78xxkEnxTin4hA1yRLPGvnphdAnd,60.82425452
200000,2012-09-22 14:45:59,79c6031881f4fb7efd242084211ce56188fb8b5e46345707c2ea69f159d2cfc4,OUTPUT,1Tver4iTS3jueemZg8tboRhvT9Pto6QJH,1.14788787
200000,2012-09-22 14:45:59,6a1ad2bbb4a8247d4f6d5903c4c90d214ded4a82173609e3beb6ac40b4186ccd,INPUT,1QDsvB78xxkEnxTin4hA1yRLPGvnphdAnd,60.82425452
200000,2012-09-22 14:45:59,6a1ad2bbb4a8247d4f6d5903c4c90d214ded4a82173609e3beb6ac40b4186ccd,OUTPUT,1F2gzHkSjnaHMzo1dqr1DyeTxgnQaeF6jn,60.50821616
200000,2012-09-22 14:45:59,6a1ad2bbb4a8247d4f6d5903c4c90d214ded4a82173609e3beb6ac40b4186ccd,OUTPUT,1AeAMxsyAAYFGkM3hWhrFN2rJHzVjRABV5,0.31553836
200000,2012-09-22 14:45:59,ccedf9a7fa675fdbfb85ba74e94a8ed8a04e4a12042457e0bdccbfe4a349f9a9,INPUT,1F2gzHkSjnaHMzo1dqr1DyeTxgnQaeF6jn,60.50821616
200000,2012-09-22 14:45:59,ccedf9a7fa675fdbfb85ba74e94a8ed8a04e4a12042457e0bdccbfe4a349f9a9,OUTPUT,1MDzBAfGqfVQsDH9vKw8oDgHsPNLBcysVF,60.15590641
200000,2012-09-22 14:45:59,ccedf9a7fa675fdbfb85ba74e94a8ed8a04e4a12042457e0bdccbfe4a349f9a9,OUTPUT,1JLPBMD9mXSku7ydTo43T7gthBmppmYS7c,0.35180975
200000,2012-09-22 14:45:59,5cb44df01354ec1a86a76d675947d8ebf1a7327ba3981dcca5474cd20462f53d,INPUT,1dice97ECuByXAvqXpaYzSaQuPVvrtmz6,1.5
200000,2012-09-22 14:45:59,5cb44df01354ec1a86a76d675947d8ebf1a7327ba3981dcca5474cd20462f53d,OUTPUT,1JHNSFXZ8R4C9D5qbr5BWPMR3e1CdzQ4sS,0.007
200000,2012-09-22 14:45:59,5cb44df01354ec1a86a76d675947d8ebf1a7327ba3981dcca5474cd20462f53d,OUTPUT,1L4EThM6x3Rd2PjNbs1U136FpMq4Gmo3fJ,1.4925
200000,2012-09-22 14:45:59,06a2c317e934ccd8359e4bffac229b788575a9575962bd9669a39c41d36b459b,INPUT,1dice97ECuByXAvqXpaYzSaQuPVvrtmz6,0.95
200000,2012-09-22 14:45:59,06a2c317e934ccd8359e4bffac229b788575a9575962bd9669a39c41d36b459b,OUTPUT,1B1MYdBR1MmSMTPGgEM59EbYezbxq1ZXy3,0.00425
200000,2012-09-22 14:45:59,06a2c317e934ccd8359e4bffac229b788575a9575962bd9669a39c41d36b459b,OUTPUT,1JmcV7G3r8k7ev2EkS84MmsvxGyhiRGP84,0.94525
200000,2012-09-22 14:45:59,8886fa86facbd8e8f686fe2b26a27ade118a5661da8278de5ceb0e94c1017d93,INPUT,1dice97ECuByXAvqXpaYzSaQuPVvrtmz6,0.15
200000,2012-09-22 14:45:59,8886fa86facbd8e8f686fe2b26a27ade118a5661da8278de5ceb0e94c1017d93,OUTPUT,1AzDaSBHd6bH8MUsxKjsVWuHXpp1mY8Hiw,0.00025
200000,2012-09-22 14:45:59,8886fa86facbd8e8f686fe2b26a27ade118a5661da8278de5ceb0e94c1017d93,OUTPUT,13HFqPr9Ceh2aBvcjxNdUycHuFG7PReGH4,0.14925
200000,2012-09-22 14:45:59,3b95123eace433ad6100d4c3b36b9ce4d8e3dd7a9bc71da6dde08cec753446d6,INPUT,1dice97ECuByXAvqXpaYzSaQuPVvrtmz6,1.5
200000,2012-09-22 14:45:59,3b95123eace433ad6100d4c3b36b9ce4d8e3dd7a9bc71da6dde08cec753446d6,OUTPUT,1MukatoqMro5a41NYapxvTFjCN5716HuVu,0.007
200000,2012-09-22 14:45:59,3b95123eace433ad6100d4c3b36b9ce4d8e3dd7a9bc71da6dde08cec753446d6,OUTPUT,1HZHBnH2FbHNWieMxAh4xBPfgfuxW15UPt,1.4925
200000,2012-09-22 14:45:59,0b88ad65b2913bfc0486f0dbcb7622a11bd7553d0e618c7d5f141923409b006c,INPUT,1dice97ECuByXAvqXpaYzSaQuPVvrtmz6,4.0
200000,2012-09-22 14:45:59,0b88ad65b2913bfc0486f0dbcb7622a11bd7553d0e618c7d5f141923409b006c,OUTPUT,17BfqSEcXWwbiRwY4AQjK9DQ9T8WUK9GSA,0.0195
200000,2012-09-22 14:45:59,0b88ad65b2913bfc0486f0dbcb7622a11bd7553d0e618c7d5f141923409b006c,OUTPUT,1J4yuJFqozxLWTvnExR4Xxe9W4B89kaukY,3.98
200000,2012-09-22 14:45:59,10e4661e23ee31892cb1f10228cbd6f6a1ceb81670802916762333a2b23c6dc4,INPUT,1H5DfbDtCnKUdke9xH9svwwxqga41Z5xbz,0.07347677
200000,2012-09-22 14:45:59,10e4661e23ee31892cb1f10228cbd6f6a1ceb81670802916762333a2b23c6dc4,OUTPUT,1dice8EMZmqKvrGE4Qc9bUFf9PX3xaYDp,0.006
200000,2012-09-22 14:45:59,10e4661e23ee31892cb1f10228cbd6f6a1ceb81670802916762333a2b23c6dc4,OUTPUT,1H5DfbDtCnKUdke9xH9svwwxqga41Z5xbz,0.06697677
200000,2012-09-22 14:45:59,f42591e4d34438a53729407beb4c1982e3dafaca1b92b9ba17df1847e0213361,INPUT,1H5DfbDtCnKUdke9xH9svwwxqga41Z5xbz,0.06697677
